#
4	None	None
4	209.20244844976284	174.75586449225625
4	229.6184312613769	183.68785697233739
4	188.7864656381487	77.77994613708938
4	73.94656232281943	164.54787308644927
4	1004.149779176987	123.71590746322101
4	995.2177866969058	142.85589134910924
4	991.3897899197281	278.11177747605257
4	1002.8737802512611	271.73178284742323
4	949.2818253707741	344.46372161379844
4	843.3739145355258	332.9797312822655
4	853.5819059413328	311.28774954492553
4	569.0341455044613	243.65980648145387
4	576.6901390588166	238.55581077855027
4	270.4503968846051	307.4597527677479
4	265.3464011817016	292.1477656590373
4	223.23843663274752	315.1157463221032
4	220.68643878129578	327.87573557936196
