#
5	288.9284232365145	196.01625150582254
5	315.25635791728007	184.56932338375054
5	315.25635791728007	165.10954557622807
5	309.5328938562441	202.88440837906575
5	295.79658010975766	224.63357181100258
5	291.2178088609289	215.47602931334495
5	301.52004417079377	234.93580712086737
5	316.40105072948734	220.05480056217374
5	64.56863204390308	241.80396399411057
5	39.38539017534467	105.58551934145362
5	25.64907642885825	143.3603821442913
5	84.0284098514255	117.03244746352567
5	116.07980859322711	41.48272185785038
5	146.98651452282158	38.0486434212288
5	522.4457569267836	252.10619930397536
5	517.8669856779547	210.89725806451617
5	527.0245281756123	283.0129052335698
5	543.0502275465132	266.987205862669
5	452.61949538214424	279.5788267969482
5	437.73848882345067	270.4212842992906
5	396.5295475839914	283.0129052335698
5	66.8580176683175	288.7363692946058
5	768.5547115513318	190.29278744478654
5	774.2781756123678	208.60787244010174
5	790.3038749832687	65.52127091420164
5	846.3938227814215	288.7363692946058
5	880.7346071476376	289.88106210681303
3	220.24685450408245	69.60210078972028
3	227.11501137732566	66.16802235309865
3	145.84182171061437	13.512152991567405
3	156.14405702047915	30.682545174675454
3	61.134553607281475	245.88479386962922
3	54.26639673403827	233.29317293535001
3	61.134553607281475	266.48926448935885
3	215.6680832552536	185.21607482264756
3	540.7608419220987	279.08088542363805
3	644.9278878329541	271.06803573818763
3	460.63234506759466	140.57305514656673
3	465.2111163164235	158.88814014188193
3	607.1530250301164	71.89148641413465
3	638.0597309597109	48.99763016999066
3	599.140175344666	38.695394860125816
3	682.7027506357917	117.67919890242274
3	626.6128028376388	150.87529045643157
3	812.0530384152054	192.08423169589076
3	751.3843193682237	166.90098982733235
3	822.3552737250702	304.26412729219646
3	863.5642149645295	329.4473691607549
3	903.6284633917816	144.00713358318836
3	647.2172734573685	273.35742136260205
